NumQuestions,count_nulls,count_not_nulls,CreationDateOnly
"17770","17436","334","2013-07-29 00:00:00"
"18846","18470","376","2013-07-30 00:00:00"
"19321","18950","371","2013-07-31 00:00:00"
"19276","18948","328","2013-08-01 00:00:00"
"17422","17108","314","2013-08-02 00:00:00"
"8497","8300","197","2013-08-03 00:00:00"
"8428","8245","183","2013-08-04 00:00:00"
"16771","16429","342","2013-08-05 00:00:00"
"18358","18005","353","2013-08-06 00:00:00"
"19062","18699","363","2013-08-07 00:00:00"
"18325","17937","388","2013-08-08 00:00:00"
"15592","15276","316","2013-08-09 00:00:00"
"8089","7899","190","2013-08-10 00:00:00"
"8328","8151","177","2013-08-11 00:00:00"
"16751","16399","352","2013-08-12 00:00:00"
"18424","18039","385","2013-08-13 00:00:00"
"18851","18468","383","2013-08-14 00:00:00"
"15926","15580","346","2013-08-15 00:00:00"
"16150","15825","325","2013-08-16 00:00:00"
"8484","8313","171","2013-08-17 00:00:00"
"8264","8084","180","2013-08-18 00:00:00"
"16126","15753","373","2013-08-19 00:00:00"
"17689","17367","322","2013-08-20 00:00:00"
"18421","18083","338","2013-08-21 00:00:00"
"18752","18416","336","2013-08-22 00:00:00"
"17035","16709","326","2013-08-23 00:00:00"
"8648","8468","180","2013-08-24 00:00:00"
"8448","8267","181","2013-08-25 00:00:00"
"16091","15757","334","2013-08-26 00:00:00"
"17942","17625","317","2013-08-27 00:00:00"
"18466","18096","370","2013-08-28 00:00:00"
"18322","17995","327","2013-08-29 00:00:00"
"16184","15859","325","2013-08-30 00:00:00"
"8550","8354","196","2013-08-31 00:00:00"
"8167","7977","190","2013-09-01 00:00:00"
"14473","14160","313","2013-09-02 00:00:00"
"16922","16608","314","2013-09-03 00:00:00"
"18058","17732","326","2013-09-04 00:00:00"
"17936","17591","345","2013-09-05 00:00:00"
"16574","16282","292","2013-09-06 00:00:00"
"8625","8432","193","2013-09-07 00:00:00"
"8570","8351","219","2013-09-08 00:00:00"
"15349","15049","300","2013-09-09 00:00:00"
"17634","17328","306","2013-09-10 00:00:00"
"18104","17764","340","2013-09-11 00:00:00"
"18526","18227","299","2013-09-12 00:00:00"
"16885","16580","305","2013-09-13 00:00:00"
"8432","8241","191","2013-09-14 00:00:00"
"8941","8766","175","2013-09-15 00:00:00"
"16539","16225","314","2013-09-16 00:00:00"
"18252","17888","364","2013-09-17 00:00:00"
"18295","17953","342","2013-09-18 00:00:00"
"18309","17974","335","2013-09-19 00:00:00"
"16795","16480","315","2013-09-20 00:00:00"
"9014","8837","177","2013-09-21 00:00:00"
"8796","8587","209","2013-09-22 00:00:00"
"16643","16316","327","2013-09-23 00:00:00"
"18910","18536","374","2013-09-24 00:00:00"
"18677","18361","316","2013-09-25 00:00:00"
"19021","18656","365","2013-09-26 00:00:00"
"17082","16751","331","2013-09-27 00:00:00"
"8896","8703","193","2013-09-28 00:00:00"
"9272","9046","226","2013-09-29 00:00:00"
"16821","16451","370","2013-09-30 00:00:00"
"17946","17570","376","2013-10-01 00:00:00"
"16760","16430","330","2013-10-02 00:00:00"
"18072","17748","324","2013-10-03 00:00:00"
"17338","16994","344","2013-10-04 00:00:00"
"9073","8877","196","2013-10-05 00:00:00"
"9192","9023","169","2013-10-06 00:00:00"
"17324","17034","290","2013-10-07 00:00:00"
"19267","18954","313","2013-10-08 00:00:00"
"19635","19302","333","2013-10-09 00:00:00"
"18811","18460","351","2013-10-10 00:00:00"
"16833","16485","348","2013-10-11 00:00:00"
"9107","8904","203","2013-10-12 00:00:00"
"9033","8765","268","2013-10-13 00:00:00"
"15718","15361","357","2013-10-14 00:00:00"
"17742","17372","370","2013-10-15 00:00:00"
"18429","18116","313","2013-10-16 00:00:00"
"18710","18402","308","2013-10-17 00:00:00"
"17332","16981","351","2013-10-18 00:00:00"
"9382","9183","199","2013-10-19 00:00:00"
"9476","9276","200","2013-10-20 00:00:00"
"18159","17807","352","2013-10-21 00:00:00"
"19282","18912","370","2013-10-22 00:00:00"
"19346","19014","332","2013-10-23 00:00:00"
"19737","19386","351","2013-10-24 00:00:00"
"18266","17920","346","2013-10-25 00:00:00"
"9543","9347","196","2013-10-26 00:00:00"
"9557","9343","214","2013-10-27 00:00:00"
"17701","17363","338","2013-10-28 00:00:00"
"19522","19193","329","2013-10-29 00:00:00"
"19121","18782","339","2013-10-30 00:00:00"
"18293","17959","334","2013-10-31 00:00:00"
"15262","14981","281","2013-11-01 00:00:00"
"8706","8515","191","2013-11-02 00:00:00"
"9196","8989","207","2013-11-03 00:00:00"
"16058","15774","284","2013-11-04 00:00:00"
"17606","17311","295","2013-11-05 00:00:00"
"19386","19042","344","2013-11-06 00:00:00"
"19236","18923","313","2013-11-07 00:00:00"
"17296","16995","301","2013-11-08 00:00:00"
"9626","9442","184","2013-11-09 00:00:00"
"9677","9479","198","2013-11-10 00:00:00"
"17355","17062","293","2013-11-11 00:00:00"
"19405","19059","346","2013-11-12 00:00:00"
"19719","19350","369","2013-11-13 00:00:00"
"19378","19028","350","2013-11-14 00:00:00"
"17705","17365","340","2013-11-15 00:00:00"
"10095","9880","215","2013-11-16 00:00:00"
"9877","9651","226","2013-11-17 00:00:00"
"18156","17821","335","2013-11-18 00:00:00"
"19606","19242","364","2013-11-19 00:00:00"
"19994","19582","412","2013-11-20 00:00:00"
"19672","19262","410","2013-11-21 00:00:00"
"17972","17623","349","2013-11-22 00:00:00"
"10113","9858","255","2013-11-23 00:00:00"
"9760","9544","216","2013-11-24 00:00:00"
"17775","17394","381","2013-11-25 00:00:00"
"19649","19266","383","2013-11-26 00:00:00"
"19208","18835","373","2013-11-27 00:00:00"
"16707","16348","359","2013-11-28 00:00:00"
"14788","14462","326","2013-11-29 00:00:00"
"9607","9386","221","2013-11-30 00:00:00"
"9233","8998","235","2013-12-01 00:00:00"
"17203","16791","412","2013-12-02 00:00:00"
"19125","18726","399","2013-12-03 00:00:00"
"19672","19251","421","2013-12-04 00:00:00"
"19933","19509","424","2013-12-05 00:00:00"
"18116","17709","407","2013-12-06 00:00:00"
"9992","9731","261","2013-12-07 00:00:00"
"10059","9814","245","2013-12-08 00:00:00"
"18062","17639","423","2013-12-09 00:00:00"
"19858","19449","409","2013-12-10 00:00:00"
"19893","19457","436","2013-12-11 00:00:00"
"19599","19164","435","2013-12-12 00:00:00"
"17088","16739","349","2013-12-13 00:00:00"
"9221","8971","250","2013-12-14 00:00:00"
"9318","9040","278","2013-12-15 00:00:00"
"17572","17105","467","2013-12-16 00:00:00"
"19172","18699","473","2013-12-17 00:00:00"
"19313","18826","487","2013-12-18 00:00:00"
"18545","18095","450","2013-12-19 00:00:00"
"15792","15415","377","2013-12-20 00:00:00"
"8697","8449","248","2013-12-21 00:00:00"
"8472","8214","258","2013-12-22 00:00:00"
"13870","13532","338","2013-12-23 00:00:00"
"11803","11460","343","2013-12-24 00:00:00"
"7758","7513","245","2013-12-25 00:00:00"
"12063","11761","302","2013-12-26 00:00:00"
"13289","12938","351","2013-12-27 00:00:00"
"8894","8665","229","2013-12-28 00:00:00"
"8621","8405","216","2013-12-29 00:00:00"
"14433","14073","360","2013-12-30 00:00:00"
"11994","11697","297","2013-12-31 00:00:00"
"8078","7883","195","2014-01-01 00:00:00"
"15828","15459","369","2014-01-02 00:00:00"
"16803","16356","447","2014-01-03 00:00:00"
"10702","10425","277","2014-01-04 00:00:00"
"9896","9648","248","2014-01-05 00:00:00"
"16713","16305","408","2014-01-06 00:00:00"
"18536","18170","366","2014-01-07 00:00:00"
"20021","19624","397","2014-01-08 00:00:00"
"19916","19522","394","2014-01-09 00:00:00"
"18667","18272","395","2014-01-10 00:00:00"
"10288","10054","234","2014-01-11 00:00:00"
"9974","9754","220","2014-01-12 00:00:00"
"17585","17233","352","2014-01-13 00:00:00"
"18635","18287","348","2014-01-14 00:00:00"
"19657","19315","342","2014-01-15 00:00:00"
"19707","19348","359","2014-01-16 00:00:00"
"18597","18252","345","2014-01-17 00:00:00"
"10482","10245","237","2014-01-18 00:00:00"
"10184","9947","237","2014-01-19 00:00:00"
"17826","17451","375","2014-01-20 00:00:00"
"20041","19634","407","2014-01-21 00:00:00"
"20356","19947","409","2014-01-22 00:00:00"
"20522","20092","430","2014-01-23 00:00:00"
"18473","18086","387","2014-01-24 00:00:00"
"10557","10350","207","2014-01-25 00:00:00"
"10460","10206","254","2014-01-26 00:00:00"
"18841","18461","380","2014-01-27 00:00:00"
"20504","20108","396","2014-01-28 00:00:00"
"21078","20700","378","2014-01-29 00:00:00"
"20003","19631","372","2014-01-30 00:00:00"
"18147","17777","370","2014-01-31 00:00:00"
"10336","10115","221","2014-02-01 00:00:00"
"10043","9821","222","2014-02-02 00:00:00"
"18066","17671","395","2014-02-03 00:00:00"
"20183","19798","385","2014-02-04 00:00:00"
"20367","19989","378","2014-02-05 00:00:00"
"20516","20107","409","2014-02-06 00:00:00"
"18775","18428","347","2014-02-07 00:00:00"
"10697","10479","218","2014-02-08 00:00:00"
"10753","10518","235","2014-02-09 00:00:00"
"18992","18540","452","2014-02-10 00:00:00"
"20584","20138","446","2014-02-11 00:00:00"
"21627","21195","432","2014-02-12 00:00:00"
"20635","20227","408","2014-02-13 00:00:00"
"18851","18436","415","2014-02-14 00:00:00"
"10972","10720","252","2014-02-15 00:00:00"
"10539","10234","305","2014-02-16 00:00:00"
"18551","18129","422","2014-02-17 00:00:00"
"21448","20969","479","2014-02-18 00:00:00"
"22053","21544","509","2014-02-19 00:00:00"
"21975","21449","526","2014-02-20 00:00:00"
"20351","19930","421","2014-02-21 00:00:00"
"11736","11433","303","2014-02-22 00:00:00"
"11373","11078","295","2014-02-23 00:00:00"
"20350","19891","459","2014-02-24 00:00:00"
"21779","21311","468","2014-02-25 00:00:00"
"22077","21636","441","2014-02-26 00:00:00"
"22271","21944","327","2014-02-27 00:00:00"
"20387","20101","286","2014-02-28 00:00:00"
"11190","11003","187","2014-03-01 00:00:00"
"10728","10534","194","2014-03-02 00:00:00"
"19233","18940","293","2014-03-03 00:00:00"
"20697","20401","296","2014-03-04 00:00:00"
"21532","21229","303","2014-03-05 00:00:00"
"21789","21516","273","2014-03-06 00:00:00"
"19725","19442","283","2014-03-07 00:00:00"
"11016","10852","164","2014-03-08 00:00:00"
"10624","10425","199","2014-03-09 00:00:00"
"19357","19077","280","2014-03-10 00:00:00"
"20647","20365","282","2014-03-11 00:00:00"
"21977","21684","293","2014-03-12 00:00:00"
"22068","21797","271","2014-03-13 00:00:00"
"19840","19578","262","2014-03-14 00:00:00"
"10718","10576","142","2014-03-15 00:00:00"
"10714","10543","171","2014-03-16 00:00:00"
"18583","18329","254","2014-03-17 00:00:00"
"20842","20565","277","2014-03-18 00:00:00"
"21842","21579","263","2014-03-19 00:00:00"
"21603","21339","264","2014-03-20 00:00:00"
"19392","19144","248","2014-03-21 00:00:00"
"10927","10764","163","2014-03-22 00:00:00"
"10759","10610","149","2014-03-23 00:00:00"
"19481","19226","255","2014-03-24 00:00:00"
"20767","20493","274","2014-03-25 00:00:00"
"21531","21223","308","2014-03-26 00:00:00"
"21040","20769","271","2014-03-27 00:00:00"
"19006","18749","257","2014-03-28 00:00:00"
"10652","10502","150","2014-03-29 00:00:00"
"10346","10182","164","2014-03-30 00:00:00"
"18469","18240","229","2014-03-31 00:00:00"
"19941","19668","273","2014-04-01 00:00:00"
"21153","20891","262","2014-04-02 00:00:00"
"20930","20679","251","2014-04-03 00:00:00"
"19061","18816","245","2014-04-04 00:00:00"
"10694","10515","179","2014-04-05 00:00:00"
"10529","10358","171","2014-04-06 00:00:00"
"18966","18697","269","2014-04-07 00:00:00"
"20307","20049","258","2014-04-08 00:00:00"
"20631","20359","272","2014-04-09 00:00:00"
"20277","19963","314","2014-04-10 00:00:00"
"18677","18396","281","2014-04-11 00:00:00"
"10418","10273","145","2014-04-12 00:00:00"
"9798","9640","158","2014-04-13 00:00:00"
"17909","17631","278","2014-04-14 00:00:00"
"19471","19209","262","2014-04-15 00:00:00"
"19818","19520","298","2014-04-16 00:00:00"
"18568","18282","286","2014-04-17 00:00:00"
"14948","14737","211","2014-04-18 00:00:00"
"10190","10029","161","2014-04-19 00:00:00"
"9041","8905","136","2014-04-20 00:00:00"
"15270","15038","232","2014-04-21 00:00:00"
"19622","19333","289","2014-04-22 00:00:00"
"20081","19783","298","2014-04-23 00:00:00"
"19746","19441","305","2014-04-24 00:00:00"
"18726","18462","264","2014-04-25 00:00:00"
"10144","9930","214","2014-04-26 00:00:00"
"10025","9837","188","2014-04-27 00:00:00"
"17952","17661","291","2014-04-28 00:00:00"
"19178","18880","298","2014-04-29 00:00:00"
"17828","17570","258","2014-04-30 00:00:00"
"14713","14460","253","2014-05-01 00:00:00"
"15763","15506","257","2014-05-02 00:00:00"
"9679","9467","212","2014-05-03 00:00:00"
"9223","9043","180","2014-05-04 00:00:00"
"16334","16018","316","2014-05-05 00:00:00"
"17826","17502","324","2014-05-06 00:00:00"
"19013","18677","336","2014-05-07 00:00:00"
"19126","18751","375","2014-05-08 00:00:00"
"16711","16370","341","2014-05-09 00:00:00"
"9182","8971","211","2014-05-10 00:00:00"
"9064","8851","213","2014-05-11 00:00:00"
"16847","16452","395","2014-05-12 00:00:00"
"17948","17476","472","2014-05-13 00:00:00"
"18587","18157","430","2014-05-14 00:00:00"
"18560","18142","418","2014-05-15 00:00:00"
"11534","11262","272","2014-05-16 00:00:00"
"8425","8188","237","2014-05-17 00:00:00"
"8132","7884","248","2014-05-18 00:00:00"
"16341","15914","427","2014-05-19 00:00:00"
"18012","17558","454","2014-05-20 00:00:00"
"18859","18480","379","2014-05-21 00:00:00"
"18262","17832","430","2014-05-22 00:00:00"
"16541","16213","328","2014-05-23 00:00:00"
"8361","8116","245","2014-05-24 00:00:00"
"7900","7654","246","2014-05-25 00:00:00"
"14028","13707","321","2014-05-26 00:00:00"
"16914","16499","415","2014-05-27 00:00:00"
"18074","17686","388","2014-05-28 00:00:00"
"16744","16405","339","2014-05-29 00:00:00"
"15803","15453","350","2014-05-30 00:00:00"
"7327","7158","169","2014-05-31 00:00:00"
"7782","7568","214","2014-06-01 00:00:00"
"15102","14738","364","2014-06-02 00:00:00"
"16984","16596","388","2014-06-03 00:00:00"
"17731","17349","382","2014-06-04 00:00:00"
"17678","17290","388","2014-06-05 00:00:00"
"15827","15468","359","2014-06-06 00:00:00"
"7209","7031","178","2014-06-07 00:00:00"
"7984","7776","208","2014-06-08 00:00:00"
"14567","14235","332","2014-06-09 00:00:00"
"17229","16884","345","2014-06-10 00:00:00"
"17128","16791","337","2014-06-11 00:00:00"
"16599","16303","296","2014-06-12 00:00:00"
"15391","15046","345","2014-06-13 00:00:00"
"7772","7615","157","2014-06-14 00:00:00"
"7495","7327","168","2014-06-15 00:00:00"
"14471","14168","303","2014-06-16 00:00:00"
"16576","16248","328","2014-06-17 00:00:00"
"17030","16708","322","2014-06-18 00:00:00"
"16708","16414","294","2014-06-19 00:00:00"
"15033","14765","268","2014-06-20 00:00:00"
"7572","7420","152","2014-06-21 00:00:00"
"7756","7572","184","2014-06-22 00:00:00"
"15119","14860","259","2014-06-23 00:00:00"
"16916","16606","310","2014-06-24 00:00:00"
"17481","17170","311","2014-06-25 00:00:00"
"16831","16550","281","2014-06-26 00:00:00"
"15940","15657","283","2014-06-27 00:00:00"
"7590","7435","155","2014-06-28 00:00:00"
"7224","7073","151","2014-06-29 00:00:00"
"15092","14785","307","2014-06-30 00:00:00"
"15872","15565","307","2014-07-01 00:00:00"
"17457","17125","332","2014-07-02 00:00:00"
"17336","17024","312","2014-07-03 00:00:00"
"13270","12994","276","2014-07-04 00:00:00"
"7586","7403","183","2014-07-05 00:00:00"
"7585","7414","171","2014-07-06 00:00:00"
"16046","15751","295","2014-07-07 00:00:00"
"17057","16736","321","2014-07-08 00:00:00"
"17624","17356","268","2014-07-09 00:00:00"
"16975","16688","287","2014-07-10 00:00:00"
"15762","15453","309","2014-07-11 00:00:00"
"7828","7664","164","2014-07-12 00:00:00"
"7513","7353","160","2014-07-13 00:00:00"
"15587","15342","245","2014-07-14 00:00:00"
"17443","17151","292","2014-07-15 00:00:00"
"18025","17730","295","2014-07-16 00:00:00"
"17973","17694","279","2014-07-17 00:00:00"
"15870","15580","290","2014-07-18 00:00:00"
"8480","8315","165","2014-07-19 00:00:00"
"7813","7647","166","2014-07-20 00:00:00"
"16439","16150","289","2014-07-21 00:00:00"
"18207","17865","342","2014-07-22 00:00:00"
"18484","18187","297","2014-07-23 00:00:00"
"18254","17993","261","2014-07-24 00:00:00"
"16054","15749","305","2014-07-25 00:00:00"
"8280","8114","166","2014-07-26 00:00:00"
"8106","7930","176","2014-07-27 00:00:00"
"15287","14994","293","2014-07-28 00:00:00"
"16419","16127","292","2014-07-29 00:00:00"
"17449","17139","310","2014-07-30 00:00:00"
"17610","17270","340","2014-07-31 00:00:00"
"15575","15302","273","2014-08-01 00:00:00"
"7886","7720","166","2014-08-02 00:00:00"
"7664","7514","150","2014-08-03 00:00:00"
"14972","14719","253","2014-08-04 00:00:00"
"16414","16148","266","2014-08-05 00:00:00"
"17381","17118","263","2014-08-06 00:00:00"
"17374","17137","237","2014-08-07 00:00:00"
"15717","15451","266","2014-08-08 00:00:00"
"8079","7908","171","2014-08-09 00:00:00"
"7846","7672","174","2014-08-10 00:00:00"
"15709","15423","286","2014-08-11 00:00:00"
"17382","17081","301","2014-08-12 00:00:00"
"17667","17343","324","2014-08-13 00:00:00"
"17166","16889","277","2014-08-14 00:00:00"
"13131","12873","258","2014-08-15 00:00:00"
"7346","7214","132","2014-08-16 00:00:00"
"7512","7353","159","2014-08-17 00:00:00"
"14850","14562","288","2014-08-18 00:00:00"
"16634","16334","300","2014-08-19 00:00:00"
"17013","16709","304","2014-08-20 00:00:00"
"16922","16597","325","2014-08-21 00:00:00"
"15470","15196","274","2014-08-22 00:00:00"
"8022","7860","162","2014-08-23 00:00:00"
"7818","7637","181","2014-08-24 00:00:00"
"14637","14390","247","2014-08-25 00:00:00"
"16518","16228","290","2014-08-26 00:00:00"
"17336","16999","337","2014-08-27 00:00:00"
"16647","16341","306","2014-08-28 00:00:00"
"14160","13890","270","2014-08-29 00:00:00"
"7775","7622","153","2014-08-30 00:00:00"
"7291","7144","147","2014-08-31 00:00:00"
"13173","12943","230","2014-09-01 00:00:00"
"15776","15463","313","2014-09-02 00:00:00"
"16784","16484","300","2014-09-03 00:00:00"
"16840","16531","309","2014-09-04 00:00:00"
"14799","14538","261","2014-09-05 00:00:00"
"7916","7752","164","2014-09-06 00:00:00"
"7787","7612","175","2014-09-07 00:00:00"
"14750","14482","268","2014-09-08 00:00:00"
"16181","15906","275","2014-09-09 00:00:00"
"17100","16786","314","2014-09-10 00:00:00"
"17229","16940","289","2014-09-11 00:00:00"
"15654","15357","297","2014-09-12 00:00:00"
"7992","7815","177","2014-09-13 00:00:00"
"8008","7838","170","2014-09-14 00:00:00"
"15265","14966","299","2014-09-15 00:00:00"
"16820","16548","272","2014-09-16 00:00:00"
"17236","16941","295","2014-09-17 00:00:00"
"17316","16977","339","2014-09-18 00:00:00"
"15378","15123","255","2014-09-19 00:00:00"
"8154","8012","142","2014-09-20 00:00:00"
"8162","7988","174","2014-09-21 00:00:00"
"15345","15063","282","2014-09-22 00:00:00"
"17186","16896","290","2014-09-23 00:00:00"
"17296","17044","252","2014-09-24 00:00:00"
"17079","16818","261","2014-09-25 00:00:00"
"15771","15523","248","2014-09-26 00:00:00"
"7994","7825","169","2014-09-27 00:00:00"
"8069","7868","201","2014-09-28 00:00:00"
"15682","15456","226","2014-09-29 00:00:00"
"16896","16638","258","2014-09-30 00:00:00"
"16050","15765","285","2014-10-01 00:00:00"
"15021","14748","273","2014-10-02 00:00:00"
"13369","13150","219","2014-10-03 00:00:00"
"7766","7612","154","2014-10-04 00:00:00"
"7899","7741","158","2014-10-05 00:00:00"
"14169","13908","261","2014-10-06 00:00:00"
"16026","15781","245","2014-10-07 00:00:00"
"16574","16272","302","2014-10-08 00:00:00"
"17015","16713","302","2014-10-09 00:00:00"
"15665","15404","261","2014-10-10 00:00:00"
"8418","8258","160","2014-10-11 00:00:00"
"8382","8225","157","2014-10-12 00:00:00"
"15229","14947","282","2014-10-13 00:00:00"
"17058","16780","278","2014-10-14 00:00:00"
"17175","16920","255","2014-10-15 00:00:00"
"17223","16974","249","2014-10-16 00:00:00"
"15005","14738","267","2014-10-17 00:00:00"
"8326","8166","160","2014-10-18 00:00:00"
"8414","8229","185","2014-10-19 00:00:00"
"15721","15479","242","2014-10-20 00:00:00"
"16892","16666","226","2014-10-21 00:00:00"
"16503","16229","274","2014-10-22 00:00:00"
"16119","15880","239","2014-10-23 00:00:00"
"14616","14370","246","2014-10-24 00:00:00"
"8231","8075","156","2014-10-25 00:00:00"
"8512","8350","162","2014-10-26 00:00:00"
"15180","14930","250","2014-10-27 00:00:00"
"16973","16730","243","2014-10-28 00:00:00"
"17441","17176","265","2014-10-29 00:00:00"
"17918","17657","261","2014-10-30 00:00:00"
"15470","15222","248","2014-10-31 00:00:00"
"7306","7204","102","2014-11-01 00:00:00"
"8933","8772","161","2014-11-02 00:00:00"
"15294","15086","208","2014-11-03 00:00:00"
"17360","17071","289","2014-11-04 00:00:00"
"17380","17095","285","2014-11-05 00:00:00"
"17612","17327","285","2014-11-06 00:00:00"
"16022","15793","229","2014-11-07 00:00:00"
"8862","8728","134","2014-11-08 00:00:00"
"8853","8703","150","2014-11-09 00:00:00"
"16052","15815","237","2014-11-10 00:00:00"
"17005","16743","262","2014-11-11 00:00:00"
"17512","17254","258","2014-11-12 00:00:00"
"17080","16831","249","2014-11-13 00:00:00"
"15817","15571","246","2014-11-14 00:00:00"
"8783","8622","161","2014-11-15 00:00:00"
"8802","8642","160","2014-11-16 00:00:00"
"16175","15948","227","2014-11-17 00:00:00"
"17664","17428","236","2014-11-18 00:00:00"
"17922","17686","236","2014-11-19 00:00:00"
"17818","17570","248","2014-11-20 00:00:00"
"16145","15905","240","2014-11-21 00:00:00"
"8938","8781","157","2014-11-22 00:00:00"
"9321","9187","134","2014-11-23 00:00:00"
"15976","15737","239","2014-11-24 00:00:00"
"17739","17486","253","2014-11-25 00:00:00"
"17352","17094","258","2014-11-26 00:00:00"
"14961","14768","193","2014-11-27 00:00:00"
"13469","13278","191","2014-11-28 00:00:00"
"8675","8520","155","2014-11-29 00:00:00"
"8722","8568","154","2014-11-30 00:00:00"
"15394","15142","252","2014-12-01 00:00:00"
"17063","16786","277","2014-12-02 00:00:00"
"17967","17729","238","2014-12-03 00:00:00"
"17691","17399","292","2014-12-04 00:00:00"
"15914","15665","249","2014-12-05 00:00:00"
"8739","8563","176","2014-12-06 00:00:00"
"8815","8663","152","2014-12-07 00:00:00"
"15476","15223","253","2014-12-08 00:00:00"
"17215","16901","314","2014-12-09 00:00:00"
"17119","16846","273","2014-12-10 00:00:00"
"17121","16827","294","2014-12-11 00:00:00"
"15150","14881","269","2014-12-12 00:00:00"
"8307","8111","196","2014-12-13 00:00:00"
"8151","7950","201","2014-12-14 00:00:00"
"15145","14795","350","2014-12-15 00:00:00"
"16271","15909","362","2014-12-16 00:00:00"
"16288","15939","349","2014-12-17 00:00:00"
"16387","16090","297","2014-12-18 00:00:00"
"13904","13627","277","2014-12-19 00:00:00"
"7638","7435","203","2014-12-20 00:00:00"
"7353","7188","165","2014-12-21 00:00:00"
"13408","13145","263","2014-12-22 00:00:00"
"13718","13440","278","2014-12-23 00:00:00"
"10489","10260","229","2014-12-24 00:00:00"
"6498","6345","153","2014-12-25 00:00:00"
"8819","8636","183","2014-12-26 00:00:00"
"7247","7075","172","2014-12-27 00:00:00"
"7321","7154","167","2014-12-28 00:00:00"
"12447","12247","200","2014-12-29 00:00:00"
"13073","12844","229","2014-12-30 00:00:00"
"10342","10131","211","2014-12-31 00:00:00"
"6606","6460","146","2015-01-01 00:00:00"
"11365","11141","224","2015-01-02 00:00:00"
"8338","8169","169","2015-01-03 00:00:00"
"8509","8331","178","2015-01-04 00:00:00"
"14374","14124","250","2015-01-05 00:00:00"
"15307","15054","253","2015-01-06 00:00:00"
"16330","16095","235","2015-01-07 00:00:00"
"16611","16362","249","2015-01-08 00:00:00"
"15502","15264","238","2015-01-09 00:00:00"
"8677","8503","174","2015-01-10 00:00:00"
"8578","8390","188","2015-01-11 00:00:00"
"15086","14831","255","2015-01-12 00:00:00"
"16505","16260","245","2015-01-13 00:00:00"
"16556","16308","248","2015-01-14 00:00:00"
"16336","16106","230","2015-01-15 00:00:00"
"15509","15288","221","2015-01-16 00:00:00"
"8640","8491","149","2015-01-17 00:00:00"
"8169","8003","166","2015-01-18 00:00:00"
"15364","15133","231","2015-01-19 00:00:00"
"17342","17119","223","2015-01-20 00:00:00"
"17300","17011","289","2015-01-21 00:00:00"
"17152","16910","242","2015-01-22 00:00:00"
"15723","15458","265","2015-01-23 00:00:00"
"8581","8415","166","2015-01-24 00:00:00"
"8831","8683","148","2015-01-25 00:00:00"
"14173","13942","231","2015-01-26 00:00:00"
"16795","16571","224","2015-01-27 00:00:00"
"17597","17352","245","2015-01-28 00:00:00"
"17664","17404","260","2015-01-29 00:00:00"
"15424","15192","232","2015-01-30 00:00:00"
"8915","8766","149","2015-01-31 00:00:00"
"8947","8804","143","2015-02-01 00:00:00"
"15379","15180","199","2015-02-02 00:00:00"
"17538","17341","197","2015-02-03 00:00:00"
"18181","17945","236","2015-02-04 00:00:00"
"17861","17636","225","2015-02-05 00:00:00"
"16339","16116","223","2015-02-06 00:00:00"
"9463","9332","131","2015-02-07 00:00:00"
"9391","9243","148","2015-02-08 00:00:00"
"16538","16329","209","2015-02-09 00:00:00"
"17764","17530","234","2015-02-10 00:00:00"
"18145","17889","256","2015-02-11 00:00:00"
"18451","18218","233","2015-02-12 00:00:00"
"16296","16082","214","2015-02-13 00:00:00"
"8404","8264","140","2015-02-14 00:00:00"
"8693","8544","149","2015-02-15 00:00:00"
"15596","15379","217","2015-02-16 00:00:00"
"16833","16671","162","2015-02-17 00:00:00"
"18230","18016","214","2015-02-18 00:00:00"
"18453","18228","225","2015-02-19 00:00:00"
"16729","16497","232","2015-02-20 00:00:00"
"9903","9733","170","2015-02-21 00:00:00"
"9369","9229","140","2015-02-22 00:00:00"
"16715","16498","217","2015-02-23 00:00:00"
"18234","18013","221","2015-02-24 00:00:00"
"18522","18310","212","2015-02-25 00:00:00"
"18352","18121","231","2015-02-26 00:00:00"
"16914","16717","197","2015-02-27 00:00:00"
"9519","9361","158","2015-02-28 00:00:00"
"9683","9556","127","2015-03-01 00:00:00"
"16548","16371","177","2015-03-02 00:00:00"
"17941","17725","216","2015-03-03 00:00:00"
"18480","18256","224","2015-03-04 00:00:00"
"18116","17890","226","2015-03-05 00:00:00"
"15684","15463","221","2015-03-06 00:00:00"
"9380","9236","144","2015-03-07 00:00:00"
"9226","9089","137","2015-03-08 00:00:00"
"16310","16134","176","2015-03-09 00:00:00"
"17780","17575","205","2015-03-10 00:00:00"
"18735","18537","198","2015-03-11 00:00:00"
"18290","18084","206","2015-03-12 00:00:00"
"16950","16733","217","2015-03-13 00:00:00"
"9261","9123","138","2015-03-14 00:00:00"
"9414","9268","146","2015-03-15 00:00:00"
"16998","16781","217","2015-03-16 00:00:00"
"18246","18012","234","2015-03-17 00:00:00"
"18305","18103","202","2015-03-18 00:00:00"
"17622","17370","252","2015-03-19 00:00:00"
"16269","16035","234","2015-03-20 00:00:00"
"9319","9181","138","2015-03-21 00:00:00"
"9435","9281","154","2015-03-22 00:00:00"
"16734","16495","239","2015-03-23 00:00:00"
"17789","17548","241","2015-03-24 00:00:00"
"18847","18616","231","2015-03-25 00:00:00"
"17607","17384","223","2015-03-26 00:00:00"
"16674","16474","200","2015-03-27 00:00:00"
